sku_id;article;sku_name;category;brand;supplier;collection;gender;season;color;size;cost_price;retail_price;commission_percent;logistics_cost;storage_cost;weight_g
2078;ДЕТ-002078;Футболка базовая синий;Футболки;ДетиПоносят;ООО Текстиль Плюс;Basic;Унисекс;Весна;Синий;86;1984;6590.0;20;66;36;971
2079;ДЕТ-002079;Куртка демисезонная красный;Куртки;ДетиНосят;ООО Текстиль Плюс;New;Мальчики;Осень;Красный;110;3081;7180.0;10;137;38;591
2080;ДЕТ-002080;Куртка мембранная красный;Куртки;ДетиНеВыносят;Fashion Group;Sport;Девочки;Весна;Красный;140;963;2600.0;10;159;18;1032
2081;ДЕТ-002081;Брюки спортивные красный;Штаны;ДетиНосят;Happy Textile;Basic;Мальчики;Лето;Красный;128;3964;9430.0;20;69;34;734
2082;ДЕТ-002082;Куртка мембранная синий;Куртки;ДетиНосят;ООО Текстиль Плюс;Casual;Мальчики;Осень;Синий;104;1393;4610.0;15;54;30;1145
2083;ДЕТ-002083;Комбинезон хлопковый красный;Комбинезоны;ДетиНосят;Fashion Group;Premium;Унисекс;Лето;Красный;140;2699;9180.0;18;224;38;1157
2084;ДЕТ-002084;Футболка оверсайз красный;Футболки;ДетиНеВыносят;ООО Детский Мир;Sport;Унисекс;Зима;Красный;104;1325;3080.0;18;240;10;768
2085;ДЕТ-002085;Футболка хлопковая бежевый;Футболки;ДетиНеВыносят;Fashion Group;Premium;Девочки;Весна;Бежевый;80;3422;9200.0;10;50;9;491
2086;ДЕТ-002086;Куртка демисезонная зеленый;Куртки;ДетиПоносят;Kids Factory;Basic;Мальчики;Лето;Зеленый;134;3450;11660.0;20;101;35;300
2087;ДЕТ-002087;Худи утепленное белый;Худи;ДетиНосят;Happy Textile;Casual;Мальчики;Зима;Белый;116;1205;4050.0;18;113;21;824
2088;ДЕТ-002088;Футболка хлопковая зеленый;Футболки;ДетиНеВыносят;Fashion Group;Basic;Мальчики;Весна;Зеленый;104;1220;4060.0;18;92;26;1064
2089;ДЕТ-002089;Пижама хлопковая бежевый;Пижамы;ДетиНосят;ООО Детский Мир;Premium;Унисекс;Зима;Бежевый;122;1310;3090.0;20;128;26;534
2090;ДЕТ-002090;Брюки спортивные бежевый;Штаны;ДетиНосят;Kids Factory;Premium;Девочки;Осень;Бежевый;134;2597;6010.0;12;138;28;363
2091;ДЕТ-002091;Комбинезон утепленный синий;Комбинезоны;ДетиПоносят;Fashion Group;Casual;Девочки;Осень;Синий;140;2893;9160.0;18;103;38;301
2092;ДЕТ-002092;Штаны утепленные синий;Штаны;ДетиПоносят;ООО Детский Мир;Sport;Унисекс;Лето;Синий;80;1660;4100.0;18;135;37;767
2093;ДЕТ-002093;Куртка мембранная розовый;Куртки;ДетиПоносят;Happy Textile;Basic;Девочки;Весна;Розовый;116;3370;10240.0;10;101;13;620
2094;ДЕТ-002094;Комбинезон демисезонный красный;Комбинезоны;ДетиПоносят;Happy Textile;New;Унисекс;Осень;Красный;128;3199;7310.0;10;241;24;812
2095;ДЕТ-002095;Куртка демисезонная бежевый;Куртки;ДетиНеВыносят;ООО Детский Мир;Premium;Унисекс;Зима;Бежевый;98;1002;2300.0;10;214;19;451
2096;ДЕТ-002096;Комбинезон демисезонный бежевый;Комбинезоны;ДетиНеВыносят;ООО Детский Мир;Sport;Мальчики;Весна;Бежевый;140;2790;6230.0;15;248;17;1096
2097;ДЕТ-002097;Комбинезон демисезонный серый;Комбинезоны;ДетиНеВыносят;Fashion Group;New;Мальчики;Зима;Серый;116;590;1480.0;12;226;34;1171
2098;ДЕТ-002098;Куртка зимняя серый;Куртки;ДетиНосят;Fashion Group;New;Мальчики;Весна;Серый;92;3720;8570.0;15;58;22;339
2099;ДЕТ-002099;Джоггеры розовый;Штаны;ДетиНеВыносят;Fashion Group;Basic;Мальчики;Лето;Розовый;98;3506;12170.0;20;144;21;778
2100;ДЕТ-002100;Комбинезон хлопковый серый;Комбинезоны;ДетиПоносят;Happy Textile;Sport;Унисекс;Лето;Серый;80;813;1830.0;10;158;37;616
2101;ДЕТ-002101;Пижама хлопковая серый;Пижамы;ДетиНосят;ООО Текстиль Плюс;New;Мальчики;Осень;Серый;110;2829;7480.0;12;244;25;365
2102;ДЕТ-002102;Комбинезон демисезонный розовый;Комбинезоны;ДетиНеВыносят;Happy Textile;Basic;Девочки;Лето;Розовый;98;565;1440.0;12;232;24;895
2103;ДЕТ-002103;Штаны утепленные зеленый;Штаны;ДетиНеВыносят;ООО Детский Мир;Premium;Унисекс;Лето;Зеленый;134;3313;10100.0;15;136;23;474
2104;ДЕТ-002104;Пижама с принтом красный;Пижамы;ДетиНосят;Fashion Group;Sport;Унисекс;Лето;Красный;128;3320;10650.0;20;197;33;1043
2105;ДЕТ-002105;Комбинезон утепленный зеленый;Комбинезоны;ДетиПоносят;Fashion Group;New;Унисекс;Осень;Зеленый;128;2906;7880.0;10;83;27;546
2106;ДЕТ-002106;Футболка хлопковая зеленый;Футболки;ДетиНеВыносят;Fashion Group;New;Мальчики;Весна;Зеленый;134;2581;6710.0;15;73;23;921
2107;ДЕТ-002107;Джоггеры синий;Штаны;ДетиНосят;Kids Factory;Basic;Унисекс;Лето;Синий;122;3094;7640.0;15;203;21;716
2108;ДЕТ-002108;Худи оверсайз розовый;Худи;ДетиНосят;Happy Textile;Basic;Унисекс;Осень;Розовый;86;2792;8910.0;15;99;18;855
2109;ДЕТ-002109;Комбинезон утепленный белый;Комбинезоны;ДетиПоносят;Kids Factory;New;Мальчики;Осень;Белый;122;3380;11290.0;20;182;20;906
2110;ДЕТ-002110;Пижама хлопковая синий;Пижамы;ДетиНосят;ООО Текстиль Плюс;Casual;Унисекс;Весна;Синий;140;2201;5360.0;12;119;10;1076
2111;ДЕТ-002111;Пижама с принтом красный;Пижамы;ДетиНосят;Fashion Group;Sport;Унисекс;Зима;Красный;98;3113;8610.0;20;206;6;351
2112;ДЕТ-002112;Джоггеры черный;Штаны;ДетиНосят;Fashion Group;Basic;Мальчики;Осень;Черный;122;3696;10700.0;20;246;24;492
2113;ДЕТ-002113;Брюки спортивные серый;Штаны;ДетиНосят;Fashion Group;New;Мальчики;Осень;Серый;134;3122;9350.0;18;77;21;389
2114;ДЕТ-002114;Худи оверсайз розовый;Худи;ДетиПоносят;ООО Детский Мир;Premium;Мальчики;Осень;Розовый;110;3266;9300.0;20;97;26;1012
2115;ДЕТ-002115;Футболка базовая черный;Футболки;ДетиНеВыносят;Happy Textile;New;Девочки;Лето;Черный;140;1548;4330.0;18;83;30;384
2116;ДЕТ-002116;Худи на молнии синий;Худи;ДетиНосят;Happy Textile;Premium;Мальчики;Лето;Синий;128;3925;12040.0;15;132;27;898
2117;ДЕТ-002117;Футболка оверсайз розовый;Футболки;ДетиПоносят;Kids Factory;Sport;Унисекс;Зима;Розовый;110;1505;3920.0;12;167;18;817
2118;ДЕТ-002118;Футболка базовая синий;Футболки;ДетиПоносят;Kids Factory;Sport;Мальчики;Весна;Синий;98;3717;10530.0;15;53;17;596
2119;ДЕТ-002119;Куртка зимняя синий;Куртки;ДетиНеВыносят;ООО Текстиль Плюс;New;Мальчики;Осень;Синий;98;704;1760.0;12;108;14;472
2120;ДЕТ-002120;Куртка зимняя серый;Куртки;ДетиПоносят;ООО Детский Мир;Basic;Унисекс;Лето;Серый;104;3368;9530.0;12;135;23;1140
2121;ДЕТ-002121;Футболка базовая зеленый;Футболки;ДетиНеВыносят;Fashion Group;Basic;Унисекс;Осень;Зеленый;128;730;2380.0;18;96;15;410
2122;ДЕТ-002122;Пижама хлопковая бежевый;Пижамы;ДетиНеВыносят;Kids Factory;Sport;Девочки;Лето;Бежевый;110;2503;8240.0;10;226;29;329
2123;ДЕТ-002123;Футболка оверсайз зеленый;Футболки;ДетиНосят;Kids Factory;New;Девочки;Зима;Зеленый;110;474;1650.0;15;165;39;962
2124;ДЕТ-002124;Комбинезон утепленный синий;Комбинезоны;ДетиПоносят;Happy Textile;Sport;Унисекс;Лето;Синий;116;744;2500.0;18;71;16;189
2125;ДЕТ-002125;Худи оверсайз зеленый;Худи;ДетиПоносят;Fashion Group;New;Девочки;Лето;Зеленый;80;400;1350.0;12;250;18;224
2126;ДЕТ-002126;Джоггеры зеленый;Штаны;ДетиПоносят;Fashion Group;Premium;Девочки;Весна;Зеленый;140;1727;4720.0;10;188;13;790
2127;ДЕТ-002127;Джоггеры бежевый;Штаны;ДетиНеВыносят;Fashion Group;Casual;Унисекс;Зима;Бежевый;104;1056;2880.0;15;134;19;903
2128;ДЕТ-002128;Пижама с принтом красный;Пижамы;ДетиНеВыносят;Kids Factory;Premium;Мальчики;Осень;Красный;134;1414;3710.0;20;130;30;663
2129;ДЕТ-002129;Комбинезон хлопковый зеленый;Комбинезоны;ДетиНеВыносят;ООО Детский Мир;Basic;Унисекс;Лето;Зеленый;140;1594;4120.0;18;165;19;170
2130;ДЕТ-002130;Футболка базовая розовый;Футболки;ДетиНеВыносят;ООО Детский Мир;Basic;Мальчики;Осень;Розовый;86;1459;3660.0;20;162;13;767
2131;ДЕТ-002131;Пижама хлопковая бежевый;Пижамы;ДетиНеВыносят;ООО Детский Мир;Basic;Мальчики;Весна;Бежевый;98;398;1360.0;18;249;22;572
2132;ДЕТ-002132;Джоггеры синий;Штаны;ДетиНеВыносят;Happy Textile;Sport;Унисекс;Осень;Синий;98;1265;3970.0;20;196;19;921
2133;ДЕТ-002133;Комбинезон хлопковый красный;Комбинезоны;ДетиНеВыносят;ООО Текстиль Плюс;Sport;Девочки;Весна;Красный;128;3542;9970.0;12;243;15;571
2134;ДЕТ-002134;Худи на молнии бежевый;Худи;ДетиНеВыносят;Fashion Group;Basic;Унисекс;Осень;Бежевый;86;1315;2940.0;15;124;6;880
2135;ДЕТ-002135;Худи на молнии синий;Худи;ДетиПоносят;Kids Factory;Basic;Девочки;Зима;Синий;140;399;1140.0;12;218;27;358
2136;ДЕТ-002136;Комбинезон утепленный белый;Комбинезоны;ДетиПоносят;Happy Textile;Premium;Девочки;Лето;Белый;98;3210;9570.0;15;188;33;228
2137;ДЕТ-002137;Комбинезон хлопковый розовый;Комбинезоны;ДетиНосят;Fashion Group;Casual;Унисекс;Зима;Розовый;110;2139;6440.0;12;71;38;187
2138;ДЕТ-002138;Худи на молнии синий;Худи;ДетиПоносят;Kids Factory;Sport;Девочки;Весна;Синий;116;370;920.0;18;105;16;1021
2139;ДЕТ-002139;Худи утепленное зеленый;Худи;ДетиНеВыносят;ООО Детский Мир;New;Унисекс;Лето;Зеленый;128;1771;4500.0;12;68;36;329
2140;ДЕТ-002140;Футболка базовая синий;Футболки;ДетиНеВыносят;Kids Factory;Sport;Мальчики;Зима;Синий;140;1302;3750.0;12;231;34;388
2141;ДЕТ-002141;Худи утепленное красный;Худи;ДетиНеВыносят;Fashion Group;New;Девочки;Лето;Красный;92;776;2680.0;10;84;12;184
2142;ДЕТ-002142;Футболка оверсайз белый;Футболки;ДетиПоносят;Fashion Group;Sport;Девочки;Осень;Белый;98;3774;8890.0;15;118;30;1103
